scan_date,analysis_date,ticker,action,confidence,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-14,2026-04-13,2332,CAUTION,0,True,False,15.12,15.2,16.12,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2338,CAUTION,0,True,False,44.48,44.7,56.18,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2337,CAUTION,31,True,False,146.76,147.5,154.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2340,CAUTION,0,True,False,28.56,28.7,31.29,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2342,CAUTION,0,True,False,28.95,29.1,35.59,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2349,CAUTION,0,True,False,13.33,13.4,16.59,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_SKIP:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2347,WATCH,57,True,False,81.59,82.0,86.1,,,,NO_BROKER_DATA|scoring_version:v2|COILING|SECTOR_RANK:2/28
2026-04-14,2026-04-13,2345,WATCH,46,True,False,1810.9,1820.0,1911.0,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:14/80
2026-04-14,2026-04-13,2344,CAUTION,0,True,False,93.93,94.4,134.4,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2351,WATCH,49,True,False,122.39,123.0,129.15,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:14/143
2026-04-14,2026-04-13,2352,CAUTION,0,True,False,23.93,24.05,25.36,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2354,CAUTION,32,True,False,50.35,50.6,53.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2355,CAUTION,0,True,False,52.34,52.6,55.23,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2353,CAUTION,0,True,False,26.96,27.1,30.34,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2356,WATCH,51,True,False,44.33,44.55,46.78,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:11/98
2026-04-14,2026-04-13,2357,CAUTION,0,True,False,575.11,578.0,618.45,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|COILING|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2359,CAUTION,0,True,False,108.45,109.0,128.1,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2362,CAUTION,0,True,False,38.36,38.55,40.74,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:16.7M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2360,CAUTION,30,True,False,1870.6,1880.0,1974.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2363,CAUTION,0,True,False,46.52,46.75,55.44,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2364,CAUTION,0,True,False,62.49,62.8,69.51,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:11.7M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2365,CAUTION,42,True,False,32.29,32.45,34.07,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:17/98
2026-04-14,2026-04-13,2367,CAUTION,0,True,False,73.63,74.0,82.11,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2368,CAUTION,39,True,False,1049.72,1055.0,1107.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:33/179
2026-04-14,2026-04-13,2369,WATCH,46,True,False,31.69,31.85,35.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:15/143
2026-04-14,2026-04-13,2376,CAUTION,35,True,False,262.68,264.0,277.2,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2374,CAUTION,0,True,False,70.45,70.8,74.34,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2375,CAUTION,43,True,False,85.17,85.6,89.88,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:26/179
2026-04-14,2026-04-13,2373,CAUTION,0,True,False,56.52,56.8,59.64,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:2.4M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2377,CAUTION,0,True,False,89.15,89.6,102.38,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2380,CAUTION,0,True,False,5.23,5.26,7.35,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:4.0M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2379,WATCH,53,True,False,522.38,525.0,551.25,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:9/143
2026-04-14,2026-04-13,2382,CAUTION,28,True,False,317.4,319.0,334.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2383,CAUTION,39,True,False,3308.38,3325.0,3491.25,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:34/179
2026-04-14,2026-04-13,2385,CAUTION,0,True,False,124.38,125.0,131.25,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2390,CAUTION,0,True,False,10.1,10.15,11.81,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:10.0M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2387,CAUTION,0,True,False,40.65,40.85,46.83,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2392,CAUTION,0,True,False,33.73,33.9,35.7,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_FAIL:VWAP|GATE_PASS:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2388,WATCH,58,True,False,55.12,55.4,58.91,股價動能與量能呈現疲弱，僅VWAP 5日優勢、收盤強度和RSI動能區間提供些許支撐。,籌碼面表現不佳，外資、買盤廣度及集中度均無明顯動向，但融資結構相對穩健。,目前無特定風險標記，但信心分數偏低顯示整體狀況不夠明確，建議持續觀察。,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:6/143
2026-04-14,2026-04-13,2393,WATCH,54,True,False,71.04,71.4,74.97,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:8/99
2026-04-14,2026-04-13,2399,CAUTION,0,True,False,32.84,33.0,39.06,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2395,CAUTION,0,True,False,340.79,342.5,359.62,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2397,CAUTION,0,True,False,57.71,58.0,62.79,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:7.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2401,CAUTION,43,True,False,20.94,21.05,22.1,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:23/143
2026-04-14,2026-04-13,2402,LONG,70,True,False,67.06,67.4,70.77,2402在量能比率與VWAP 5日優勢表現亮眼，顯示有一定買氣支撐，但收盤方向與強度偏弱，且趨勢延續與量能遞增不足，整體動能有待加強。,籌碼面主要亮點在於融資結構表現佳，但其他付費版籌碼指標與外資強度、借券壓力皆為0分，顯示籌碼集中度不佳且欠缺主力大戶買盤推升。,RSI(14)已達76.4進入超買區，顯示股價可能存在過熱疑慮，後續需留意拉回風險，且技術輔助指標中MACD線與訊號差距較大，可能暗示短線波動風險。,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:3/179|PERSIST_STABLE:54
2026-04-14,2026-04-13,2406,CAUTION,0,True,False,31.34,31.5,40.16,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2405,CAUTION,0,True,False,15.17,15.25,17.69,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2408,CAUTION,29,True,False,224.37,225.5,236.78,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2404,CAUTION,36,True,False,927.34,932.0,978.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2409,WATCH,54,True,False,17.91,18.0,18.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:9/99
2026-04-14,2026-04-13,2412,CAUTION,0,True,False,133.83,134.5,141.22,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2417,WATCH,59,True,False,40.84,41.05,43.1,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:8/98|PERSIST_STABLE:62
2026-04-14,2026-04-13,2414,CAUTION,0,True,False,44.48,44.7,46.94,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:9.5M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2413,WATCH,45,True,False,52.14,52.4,61.74,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:22/179
2026-04-14,2026-04-13,2415,CAUTION,0,True,False,28.76,28.9,31.08,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:12.8M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2419,CAUTION,0,True,False,35.17,35.35,37.17,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2420,CAUTION,0,True,False,53.43,53.7,56.39,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:11.8M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2421,CAUTION,27,True,False,139.3,140.0,163.28,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2424,CAUTION,0,True,False,24.18,24.3,30.29,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:4.0M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2423,CAUTION,0,True,False,50.25,50.5,53.03,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:4.8M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2429,CAUTION,0,True,False,39.6,39.8,41.79,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:16.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2430,CAUTION,0,True,False,21.69,21.8,23.89,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:1.8M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2428,CAUTION,33,True,False,176.12,177.0,185.85,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2426,WATCH,48,True,False,51.74,52.0,54.6,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:14/99
2026-04-14,2026-04-13,2425,CAUTION,0,True,False,29.3,29.45,32.18,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:12.3M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2431,CAUTION,0,True,False,11.14,11.2,13.76,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:8.0M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2432,CAUTION,0,True,False,27.31,27.45,28.82,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:1.2M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2434,CAUTION,0,True,False,29.05,29.2,30.66,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:0.5M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2433,CAUTION,0,True,False,45.27,45.5,47.88,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:1.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2436,CAUTION,0,True,False,61.29,61.6,69.41,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2438,CAUTION,0,True,False,21.14,21.25,24.36,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:5.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2444,CAUTION,0,True,False,12.14,12.2,14.7,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:9.2M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2439,CAUTION,0,True,False,86.37,86.8,91.14,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2440,CAUTION,0,True,False,15.07,15.15,15.91,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:3.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2441,CAUTION,42,True,False,94.62,95.1,99.86,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:28/143
2026-04-14,2026-04-13,2450,CAUTION,0,True,False,29.85,30.0,31.5,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:3.6M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2455,CAUTION,0,True,False,291.54,293.0,307.65,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2451,CAUTION,0,True,False,243.78,245.0,324.45,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2454,CAUTION,21,True,False,1611.9,1620.0,1701.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2449,CAUTION,31,True,False,293.52,295.0,323.4,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2457,CAUTION,0,True,False,24.23,24.35,29.82,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2460,CAUTION,0,True,False,33.53,33.7,35.39,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:18.9M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2461,CAUTION,0,True,False,17.46,17.55,19.37,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:18.7M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2459,CAUTION,0,True,False,65.77,66.1,69.41,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:3.7M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2458,CAUTION,36,True,False,133.83,134.5,141.22,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-14,2026-04-13,2464,CAUTION,0,True,False,69.75,70.1,83.05,,,,NO_BROKER_DATA|GATE_AVAILABLE:5|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|GATE_FAIL:INSTITUTIONAL|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2462,CAUTION,0,True,False,21.24,21.35,24.04,,,,NO_BROKER_DATA|LOW_LIQUIDITY:TSE:6.4M<20M|NO_SETUP|scoring_version:v2
2026-04-14,2026-04-13,2466,LONG,60,True,False,63.58,63.9,67.09,2466目前的動能分數偏低，顯示量能表現不佳，收盤強度和趨勢延續性均呈現疲弱，RSI也未進入動能區間，整體量價動能不足。,籌碼面數據普遍不佳，外資、買盤廣度及集中度均無正面分數，儘管融資結構尚可，但整體籌碼面缺乏明確主力買盤支持。,本檔股票動能與籌碼均顯疲弱，缺乏主力資金推動，RSI處於中性區間，且距離近期高點仍有近9%的跌幅，需留意追高風險。,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:4/99
2026-04-14,2026-04-13,2467,CAUTION,45,True,False,546.25,549.0,576.45,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:32/179|PERSIST_STABLE:57
